Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-March-2019,13.14,13.5,13.13,13.32,13.3411086624852,29495,95,393496,18460,62.59,0.37,0.18
27-March-2019,13.45,13.55,13.2,13.27,13.3810841403597,39755,126,531965,19843,49.91,0.35,-0.18
28-March-2019,13.28,13.69,13.28,13.61,13.5375942094765,83723,234,1133408,37722,45.06,0.41,0.33
29-March-2019,13.98,13.98,13.6,13.69,13.6966027411142,78946,174,1081292,43570,55.19,0.38,-0.29
1-April-2019,14.1,14.72,13.74,14.34,14.4300269204787,396724,738,5724738,167646,42.26,0.98,0.24
2-April-2019,14.4,14.71,13.75,14.17,14.2147479853563,176458,2239,2508306,68779,38.98,0.96,-0.23
3-April-2019,14.19,14.4,13.91,13.95,14.1662448262514,67166,172,951490,39535,58.86,0.49,-0.24
4-April-2019,13.95,14.06,13.8,13.83,13.9102530530626,42007,144,584328,20079,47.8,0.26,-0.12
5-April-2019,13.83,14.2,13.83,14.06,13.9811012799588,69846,144,976524,31532,45.14,0.37,0.23
8-April-2019,14.1,14.59,14.08,14.24,14.3613313640133,77184,219,1108465,40642,52.66,0.51,0.14
9-April-2019,14.25,14.36,13.95,14.19,14.1785582644411,18991,127,269265,9745,51.31,0.41,-0.06
10-April-2019,14.2,14.41,14.06,14.28,14.2967163633038,43732,126,625224,11646,26.63,0.35,0.08
11-April-2019,14.4,14.49,14.04,14.35,14.2676112499335,37618,131,536719,15783,41.96,0.45,-0.05
12-April-2019,14.26,14.5,14.2,14.39,14.3263054289266,38608,102,553110,8004,20.73,0.3,0.13
15-April-2019,14.5,15,14.4,14.79,14.5901628907808,235618,353,3437705,119790,50.84,0.6,0.29
16-April-2019,14.79,16.8,14.79,15.87,16.0202209741759,533456,1283,8546083,183389,34.38,2.01,1.08
18-April-2019,16.4,16.4,15.51,15.84,15.7455763905038,94606,300,1489626,38943,41.16,0.89,-0.56
22-April-2019,15.8,15.8,15.33,15.62,15.597985966736,153920,276,2400842,98504,64,0.47,-0.18
23-April-2019,15.6,16.35,15.55,16.25,16.1760365565047,226061,451,3656771,104744,46.33,0.8,0.65
24-April-2019,16.25,18.6,16.25,18.07,17.8337674975534,1631871,3212,29102408,532210,32.61,2.35,1.82
25-April-2019,17.99,19.4,17.8,18.66,18.6530288523372,839724,2213,15663396,247222,29.44,1.6,0.67
26-April-2019,18.85,19.55,18.85,19.3,19.2640287040234,877647,2409,16907017,295644,33.69,0.7,0.45
30-April-2019,19.9,20,17.67,18.17,18.6164224992129,1295832,2790,24123756,457686,35.32,2.33,-1.73
2-May-2019,18.2,18.2,16.7,16.85,17.1964531626958,386316,1010,6643265,139578,36.13,1.5,-1.35
3-May-2019,16.8,16.95,16.1,16.3,16.5049515539825,299199,741,4938265,82026,27.42,0.85,-0.5
6-May-2019,16,16.25,15.3,15.45,15.7348966234207,188534,614,2966563,70313,37.29,0.95,-0.55
7-May-2019,15.55,15.75,15.1,15.2,15.4580949497203,188247,431,2909940,71659,38.07,0.65,-0.35
8-May-2019,15.35,15.4,14.85,15.05,14.9946872614158,158487,353,2376463,45280,28.57,0.55,-0.3
9-May-2019,15.2,16.2,15,15.9,15.7730097905757,206423,563,3255912,78120,37.84,1.2,0.7
10-May-2019,16.1,16.4,15.4,15.8,15.7526364824472,154562,337,2434759,46139,29.85,1,-0.3
13-May-2019,16.1,16.1,15.05,15.2,15.7272609236926,130931,315,2059186,44646,34.1,1.05,-0.9
14-May-2019,15.35,15.4,14.95,15.25,15.193733508167,123546,271,1877125,46816,37.89,0.45,-0.1
15-May-2019,15.3,15.45,14.35,14.8,15.0678987341772,118500,324,1785546,33515,28.28,1.1,-0.5
16-May-2019,14.6,14.7,14.3,14.45,14.4180015634112,80593,252,1161990,26780,33.23,0.4,-0.15
17-May-2019,14.5,14.5,14.1,14.2,14.3082412074295,143644,307,2055293,66294,46.15,0.4,-0.3
20-May-2019,14.55,16.35,14.55,16.1,15.6123157141021,326802,1023,5102136,109736,33.58,1.8,1.55
21-May-2019,16.8,16.8,15.5,15.75,16.1120588135189,146905,505,2366942,53066,36.12,1.3,-1.05
22-May-2019,16,16.25,15.5,16.1,15.9391424109394,81321,238,1296187,31551,38.8,0.75,0.1
23-May-2019,16.85,17.1,15.55,15.85,16.4638587147509,256106,610,4216493,91921,35.89,1.55,-1
24-May-2019,15.85,16.3,15.75,16.15,16.0069503859723,104023,315,1665091,50866,48.9,0.55,0.3
27-May-2019,15.8,16.7,15.5,16.25,16.2429289907337,123674,286,2008828,43035,34.8,1.2,0.45
28-May-2019,16.3,16.9,16.3,16.7,16.59717047398,130976,385,2173831,56405,43.07,0.6,0.4
29-May-2019,16.55,16.95,16.15,16.3,16.5846489896434,118572,284,1966475,38735,32.67,0.8,-0.25
30-May-2019,16.3,16.45,15.9,16.15,16.1138583638584,81900,189,1319725,25142,30.7,0.55,-0.15
31-May-2019,16.35,16.55,15.55,15.7,15.8739401252283,61328,218,973517,27192,44.34,1,-0.65
3-June-2019,15.75,15.9,15.25,15.45,15.6207373702217,117797,369,1840076,25751,21.86,0.65,-0.3
4-June-2019,15.45,16.15,15.35,15.95,15.9223092647376,157522,443,2508114,53056,33.68,0.8,0.5
6-June-2019,16,16.5,15.8,16.2,16.2173116403203,194840,456,3159781,62269,31.96,0.7,0.2
7-June-2019,16.15,16.2,15.7,15.8,15.9302946942389,63252,233,1007623,16692,26.39,0.5,-0.35
10-June-2019,15.85,16.1,15.65,15.7,15.7740232535997,94523,221,1491008,32173,34.04,0.45,-0.15
11-June-2019,15.6,16.75,15.45,16.5,16.1861984019489,220018,518,3561255,67968,30.89,1.3,0.9
12-June-2019,16.6,16.65,15.95,16.4,16.3975640027768,95074,626,1558982,38934,40.95,0.7,-0.2
13-June-2019,16.45,16.65,15.95,16.1,16.2531598164966,117491,201,1909600,52771,44.91,0.7,-0.35
14-June-2019,16.1,16.2,15.7,15.95,16.0019877366754,59364,200,949942,20094,33.85,0.5,-0.15
17-June-2019,16,16.05,15.65,15.7,15.8220422607098,29389,93,464994,12673,43.12,0.4,-0.3
18-June-2019,15.7,16,15.4,15.6,15.7054373659498,69004,231,1083738,24641,35.71,0.6,-0.1
19-June-2019,15.6,15.9,14.4,14.6,14.9831554019213,157083,411,2353599,66793,42.52,1.5,-1
20-June-2019,14.55,15.15,14.25,14.95,14.6645496840351,94789,294,1390038,37334,39.39,0.9,0.4
21-June-2019,14.85,15.2,14.7,14.95,14.968232173506,64090,183,959314,21089,32.91,0.5,0.1
24-June-2019,14.95,15.4,14.75,14.9,15.0875820645342,78749,261,1188132,21168,26.88,0.65,-0.05
25-June-2019,14.9,15.4,14.9,15.25,15.1141537446387,48496,138,732976,31949,65.88,0.5,0.35
26-June-2019,15.2,16.75,15.2,15.55,15.5074844074844,72150,189,1118865,28584,39.62,1.55,0.35
27-June-2019,15.55,15.75,15.5,15.55,15.5884649431418,44057,139,686781,22579,51.25,0.25,0
28-June-2019,16.05,16.4,15.7,15.75,16.0309263894804,192554,433,3086819,87619,45.5,0.7,-0.3
1-July-2019,15.75,16,15.7,15.9,15.893567156942,24748,92,393334,12254,49.52,0.3,0.15
2-July-2019,15.85,15.95,15.25,15.6,15.552373904133,70264,208,1092772,24080,34.27,0.7,-0.25
3-July-2019,16,16.1,15.55,16,15.9415011318259,39317,134,626772,16490,41.94,0.55,0
4-July-2019,17,17,16.3,16.5,16.4346951152277,72552,238,1192370,39337,54.22,0.7,-0.5
5-July-2019,16.6,16.75,16.3,16.6,16.5566367491664,99273,259,1643627,59405,59.84,0.45,0
8-July-2019,16.7,16.7,15.9,16.1,16.1048560378169,60502,184,974376,25185,41.63,0.8,-0.6
9-July-2019,16,16.1,15.75,16,15.8843181882042,71178,147,1130614,34050,47.84,0.35,0
10-July-2019,16.05,16.6,15.8,16,16.1776447227366,164176,303,2655981,68841,41.93,0.8,-0.05
11-July-2019,16.05,16.25,16,16.1,16.1046098856709,40847,110,657825,25545,62.54,0.25,0.05
12-July-2019,16.3,16.3,15.85,15.9,15.9510934393638,15090,73,240702,7632,50.58,0.45,-0.4
15-July-2019,15.9,15.9,15.75,15.75,15.8024176545003,21343,60,337271,10255,48.05,0.15,-0.15
16-July-2019,15.8,16,15.7,15.85,15.8163551594669,72711,105,1150023,43682,60.08,0.3,0.05
17-July-2019,15.85,15.95,15.7,15.8,15.8248464044428,45737,78,723781,27516,60.16,0.25,-0.05
18-July-2019,15.8,15.8,15.5,15.55,15.5847484206282,22319,69,347836,16674,74.71,0.3,-0.25
19-July-2019,15.55,15.6,14.8,14.95,15.0529512197917,87269,188,1313656,54343,62.27,0.8,-0.6
22-July-2019,14.9,14.9,14.3,14.65,14.6273332463125,61288,135,896480,39484,64.42,0.6,-0.25
23-July-2019,14.95,14.95,14.4,14.5,14.6585843436237,120015,189,1759250,61562,51.3,0.55,-0.45
24-July-2019,14.5,14.5,14.2,14.3,14.3147171396565,42848,108,613357,19776,46.15,0.3,-0.2
25-July-2019,14.35,14.5,14.2,14.2,14.3383055545425,27419,73,393142,16078,58.64,0.3,-0.15
26-July-2019,14.3,14.65,14.15,14.5,14.4868222259527,65527,140,949278,33864,51.68,0.5,0.2
29-July-2019,14.55,14.9,14.1,14.2,14.445719634287,326923,663,4722638,98029,29.99,0.8,-0.35
30-July-2019,14.4,14.45,13.1,13.3,13.7971744977827,123801,394,1708104,57181,46.19,1.35,-1.1
31-July-2019,13.45,13.45,12.65,12.95,12.9635224760501,73278,215,949941,40540,55.32,0.8,-0.5
1-August-2019,12.97,13.13,12.61,12.8,12.8516198097645,56982,172,732311,31668,55.58,0.52,-0.17
2-August-2019,12.65,13,12.54,12.82,12.7169667338084,112697,216,1433164,81312,72.15,0.46,0.17
5-August-2019,12.8,12.8,12.01,12.28,12.2400153004973,44443,173,543983,25236,56.78,0.79,-0.52
6-August-2019,12.28,12.45,12.03,12.29,12.3333969465649,36680,102,452389,23298,63.52,0.42,0.01
7-August-2019,12.48,12.57,12.2,12.27,12.4312060038397,34378,146,427360,21201,61.67,0.37,-0.21
8-August-2019,12.4,12.4,12,12.13,12.148304712869,68366,145,830531,40753,59.61,0.4,-0.27
9-August-2019,12.25,12.35,12.14,12.17,12.243842688934,37963,105,464813,26879,70.8,0.21,-0.08
13-August-2019,12.1,12.15,11.92,12.05,12.0442242787153,45925,150,553131,26849,58.46,0.23,-0.05
14-August-2019,12.03,12.03,11.83,11.88,11.9344750558451,32232,86,384672,14330,44.46,0.2,-0.15
16-August-2019,12,12.13,11.83,11.99,12.0089072847682,30200,107,362669,16404,54.32,0.3,-0.01
19-August-2019,12.2,12.2,11.82,11.89,11.9825692104878,13654,78,163610,9254,67.78,0.38,-0.31
20-August-2019,11.91,11.94,11.75,11.84,11.8211315296361,30419,72,359587,18400,60.49,0.19,-0.07
21-August-2019,11.91,11.91,11.61,11.66,11.7112299465241,17204,100,201480,10337,60.08,0.3,-0.25
22-August-2019,11.65,11.71,10.8,11.32,11.2567655948951,56573,215,636829,17752,31.38,0.91,-0.33
23-August-2019,11.4,11.5,11,11.38,11.3901729081588,23018,99,262179,7659,33.27,0.5,-0.02
26-August-2019,12,12.2,11.9,12.06,12.0534731975655,68352,198,823879,48748,71.32,0.3,0.06
27-August-2019,12.25,12.31,12.03,12.11,12.2236902239395,72207,172,882636,45929,63.61,0.28,-0.14
28-August-2019,12.01,12.14,11.71,11.97,11.9823651844844,26425,89,316634,15001,56.77,0.43,-0.04
29-August-2019,12.79,12.79,11.7,11.77,11.8523927671892,53202,141,630571,27538,51.76,1.09,-1.02
30-August-2019,11.98,12.65,11.8,12.53,12.3688673846314,134547,443,1664194,44467,33.05,0.85,0.55
3-September-2019,12.55,12.55,11.95,12.23,12.1800557160545,96920,184,1180491,69509,71.72,0.6,-0.32
4-September-2019,12.1,12.26,12,12.08,12.1235261652702,19931,75,241634,11287,56.63,0.26,-0.02
5-September-2019,12.06,12.1,11.97,12.03,12.0215883579217,49888,129,599733,29957,60.05,0.13,-0.03
6-September-2019,12.05,12.18,11.92,11.98,12.0121443238486,17045,101,204747,11015,64.62,0.26,-0.07
9-September-2019,12,12.08,11.8,11.89,11.9286522255529,35362,86,421821,13913,39.34,0.28,-0.11
11-September-2019,11.75,12.17,11.75,12.01,12.0058125268388,65204,129,782827,30755,47.17,0.42,0.26
12-September-2019,12.13,12.2,12.01,12.07,12.0982060717571,13044,96,157809,7573,58.06,0.19,-0.06
13-September-2019,12.1,12.31,12,12.12,12.1450425044128,49289,192,598617,26207,53.17,0.31,0.02
16-September-2019,12.1,12.17,12,12.09,12.0933356353591,28960,98,350223,18906,65.28,0.17,-0.01
17-September-2019,12.09,12.12,11.92,11.99,12.0428718598938,12619,106,151969,8563,67.86,0.2,-0.1
18-September-2019,12.99,12.99,11.75,12.07,12.0121874546598,20677,76,248376,12324,59.6,1.24,-0.92
19-September-2019,12,12.09,11.79,11.88,11.9289970710029,19802,73,236218,14719,74.33,0.3,-0.12
20-September-2019,11.91,12.25,11.91,12,12.0296593690664,174852,375,2103410,126985,72.62,0.34,0.09
23-September-2019,12.2,12.25,12.04,12.12,12.1258901375906,47605,132,577253,17905,37.61,0.21,-0.08
24-September-2019,12.1,12.11,11.91,11.92,11.9725708972571,6453,56,77259,5492,85.11,0.2,-0.18
25-September-2019,11.92,11.92,11.67,11.71,11.7283696963767,30663,108,359627,20136,65.67,0.25,-0.21
26-September-2019,11.89,11.89,11.51,11.61,11.6502694165738,43056,153,501614,23465,54.5,0.38,-0.28
27-September-2019,11.53,11.54,11.4,11.43,11.4518999073216,48555,106,556047,34263,70.57,0.14,-0.1
30-September-2019,11.3,11.35,10.96,11.07,11.1232010720736,34326,116,381815,19509,56.83,0.39,-0.23
1-October-2019,11,11.78,10.85,11.05,11.3035653718002,50121,135,566546,20169,40.24,0.93,0.05
3-October-2019,11.24,11.33,11.01,11.13,11.1461645315635,19437,84,216648,8150,41.93,0.32,-0.11
4-October-2019,12,12,11.01,11.08,11.1882487818859,34890,143,390358,12449,35.68,0.99,-0.92
7-October-2019,11.5,11.5,10.95,11.02,11.0653162545924,50355,102,557194,29108,57.81,0.55,-0.48
9-October-2019,11.08,11.08,10.7,10.8,10.8250401284109,41741,123,451848,30130,72.18,0.38,-0.28
10-October-2019,10.8,10.8,10.34,10.36,10.4518849610936,61301,203,640711,27031,44.1,0.46,-0.44
11-October-2019,10.42,10.5,10.07,10.36,10.3411589397438,101334,183,1047911,72751,71.79,0.43,-0.06
14-October-2019,10.4,10.5,10.06,10.16,10.1701375568587,36494,136,371149,23629,64.75,0.44,-0.24
15-October-2019,10.23,10.23,8.67,9.4,9.31063349332818,765233,685,7124804,574323,75.05,1.56,-0.83
16-October-2019,9.4,9.87,9.26,9.51,9.65405162064826,33320,173,321673,21540,64.65,0.61,0.11
17-October-2019,9.75,9.75,9.49,9.6,9.58694121788103,34092,141,326838,15633,45.86,0.26,-0.15
18-October-2019,9.6,9.9,9.5,9.75,9.70323299888517,40365,167,391671,28268,70.03,0.4,0.15
22-October-2019,10,11.5,9.71,11.05,10.8472380380427,432935,1288,4696149,139710,32.27,1.79,1.05
23-October-2019,11.9,11.9,10.81,10.88,11.2187542116905,252274,469,2830200,112713,44.68,1.09,-1.02
24-October-2019,11.55,11.55,10.6,10.68,10.9363874706775,57976,173,634048,33241,57.34,0.95,-0.87
25-October-2019,10.83,10.84,10.63,10.78,10.7269122464226,17401,76,186659,12010,69.02,0.21,-0.05
27-October-2019,11.09,11.17,10.97,11.1,11.0807190489997,34490,112,382174,30730,89.1,0.2,0.01
29-October-2019,11.17,11.28,10.5,11.02,11.038902830464,85675,166,945758,64103,74.82,0.78,-0.15
30-October-2019,11.05,11.45,11.02,11.27,11.2107087218622,88582,182,993067,54140,61.12,0.43,0.22
31-October-2019,11.58,12.07,11.2,11.85,11.8438002988502,208131,664,2465062,78642,37.78,0.87,0.27
1-November-2019,11.9,12.79,11.89,12.4,12.4241463246485,188567,449,2342784,79079,41.94,0.9,0.5
4-November-2019,12.4,13.66,12.4,12.97,13.2137500316704,236814,2580,3129201,110732,46.76,1.26,0.57
5-November-2019,13,13.12,12.55,12.59,12.7753036903856,86766,234,1108462,33987,39.17,0.57,-0.41
6-November-2019,12.5,12.5,11.91,12.19,12.1577110269898,101705,272,1236500,44936,44.18,0.59,-0.31
7-November-2019,12.26,12.37,12.1,12.14,12.1878442722435,21422,117,261088,11968,55.87,0.27,-0.12
8-November-2019,12.14,12.15,11.75,11.82,11.9099175902245,45747,143,544843,21081,46.08,0.4,-0.32
11-November-2019,12.3,12.3,11.26,11.53,11.5854741812572,42779,109,495615,19304,45.12,1.04,-0.77
13-November-2019,11.53,11.7,11.22,11.33,11.5038479519545,55614,107,639775,42780,76.92,0.48,-0.2
14-November-2019,11.24,11.33,11.01,11.2,11.1575983176621,41371,97,461601,28088,67.89,0.32,-0.04
15-November-2019,11.79,11.79,11.22,11.45,11.4999745663564,39318,132,452156,19395,49.33,0.57,-0.34
18-November-2019,11.42,11.6,11.3,11.52,11.5066514633219,15786,75,181644,9252,58.61,0.3,0.1
19-November-2019,11.95,13.11,11.5,12.56,12.4341672394044,218250,490,2713757,91711,42.02,1.61,0.61
20-November-2019,12.56,13.4,12.56,12.8,13.0406381798935,238052,440,3104350,156874,65.9,0.84,0.24
21-November-2019,12.85,12.97,12.47,12.68,12.7569383900029,55056,164,702346,32280,58.63,0.5,-0.17
22-November-2019,12.9,12.9,12.39,12.53,12.5045948429645,36998,125,462645,24711,66.79,0.51,-0.37
25-November-2019,12.51,12.82,12.51,12.55,12.6528536493375,82193,146,1039976,42897,52.19,0.31,0.04
26-November-2019,12.52,12.7,12.28,12.29,12.537932597854,26468,174,331854,11980,45.26,0.42,-0.23
27-November-2019,12.52,12.52,12.07,12.15,12.2361708271835,62332,164,762705,43282,69.44,0.45,-0.37
28-November-2019,12.17,12.8,12,12.62,12.6000449951544,115568,237,1456162,30113,26.06,0.8,0.45
29-November-2019,12.73,12.73,12.35,12.41,12.5555006947726,141773,186,1780031,48744,34.38,0.38,-0.32
2-December-2019,12.36,12.47,12.12,12.15,12.2842799031976,38842,104,477146,23407,60.26,0.35,-0.21
3-December-2019,12.26,12.41,12.01,12.17,12.1794028461872,62329,123,759130,44595,71.55,0.4,-0.09
4-December-2019,12.88,12.88,12.03,12.39,12.3302732797824,94116,149,1160476,62693,66.61,0.85,-0.49
5-December-2019,12.9,12.9,12.24,12.29,12.3347084708471,10908,62,134547,5636,51.67,0.66,-0.61
6-December-2019,12.7,12.7,11.95,11.99,12.0711617279025,27571,78,332814,15590,56.54,0.75,-0.71
9-December-2019,11.9,12.09,11.84,12,11.9785724224294,21561,95,258270,15700,72.82,0.25,0.1
10-December-2019,11.93,12.03,11.79,11.83,11.9109559939302,16475,105,196233,6703,40.69,0.24,-0.1
11-December-2019,11.79,11.88,11.53,11.62,11.7170210231672,33582,93,393481,25159,74.92,0.35,-0.17
12-December-2019,11.76,11.85,11.54,11.63,11.6697912760905,8001,69,93370,3307,41.33,0.31,-0.13
13-December-2019,11.85,11.91,11.7,11.76,11.7854476263879,41519,107,489320,16973,40.88,0.21,-0.09
16-December-2019,12,12,11.65,11.7,11.7749639851391,13189,68,155300,9603,72.81,0.35,-0.3
17-December-2019,11.65,11.81,11.59,11.65,11.6954075926048,30398,99,355517,15696,51.63,0.22,0
18-December-2019,11.67,11.71,11.55,11.67,11.6682165501544,61510,84,717712,52703,85.68,0.16,0
19-December-2019,11.67,11.71,11.51,11.59,11.6132404181185,10906,70,126654,6167,56.55,0.2,-0.08
20-December-2019,12,12.29,11.74,11.81,11.9232134452463,101984,195,1215977,45896,45,0.55,-0.19
23-December-2019,11.84,11.94,11.6,11.68,11.7516822283658,38342,75,450583,26206,68.35,0.34,-0.16
24-December-2019,11.75,11.85,11.71,11.8,11.796937624499,41667,75,491543,33667,80.8,0.14,0.05
26-December-2019,12,14.16,11.78,12.78,12.593569327518,69013,250,869120,49254,71.37,2.38,0.78
27-December-2019,13.9,13.93,12.72,13.18,13.3545063649072,376989,653,5034502,177850,47.18,1.21,-0.72
30-December-2019,13.85,13.85,12.82,13.02,12.9576716987595,40871,109,529593,22918,56.07,1.03,-0.83
31-December-2019,12.89,13.22,12.85,12.96,13.0208054734878,32155,88,418684,17714,55.09,0.37,0.07
1-January-2020,12.87,13.02,12.72,12.91,12.8813304323674,43204,67,556525,20570,47.61,0.3,0.04
2-January-2020,12.88,13.18,12.88,12.92,12.9845007451565,40260,85,522756,26756,66.46,0.3,0.04
3-January-2020,12.88,13.03,12.84,12.87,12.9109836535704,17435,65,225103,10324,59.21,0.19,-0.01
6-January-2020,12.9,12.9,12.27,12.46,12.4723254237288,36875,106,459917,22636,61.39,0.63,-0.44
7-January-2020,12.8,12.8,12.27,12.46,12.4704927833291,23418,70,292034,13469,57.52,0.53,-0.34
8-January-2020,12.19,12.4,12.19,12.25,12.2692537313433,21775,69,267163,12776,58.67,0.21,0.06
9-January-2020,12.58,12.73,12.56,12.61,12.6533448778709,21944,70,277665,9611,43.8,0.17,0.03
10-January-2020,12.62,12.77,12.2,12.68,12.586993478978,39411,91,496066,26454,67.12,0.57,0.06
13-January-2020,13.29,13.4,12.78,13.14,13.0768032854662,72562,169,948879,42119,58.05,0.62,-0.15
14-January-2020,13.16,13.4,13.16,13.24,13.2736370455174,50662,327,672469,37216,73.46,0.24,0.08
15-January-2020,13.45,13.45,13.1,13.23,13.2114141295404,17014,94,224779,10392,61.08,0.35,-0.22
16-January-2020,13.47,13.67,13.32,13.52,13.4607805697701,39279,208,528726,19676,50.09,0.35,0.05
17-January-2020,13.53,13.78,13.34,13.6,13.5705019991115,22510,85,305472,13919,61.83,0.44,0.07
20-January-2020,13.8,15.24,13.5,14.33,14.5931957349031,498746,1288,7278298,128681,25.8,1.74,0.53
21-January-2020,14.65,14.96,13.4,13.87,14.0915514028503,190505,717,2684511,76828,40.33,1.56,-0.78
22-January-2020,13.93,13.93,13.17,13.23,13.4281301937021,67991,228,912992,26856,39.5,0.76,-0.7
23-January-2020,13.34,13.5,13.23,13.28,13.3543745163247,47811,190,638486,28292,59.17,0.27,-0.06
24-January-2020,13.4,13.43,13.25,13.3,13.3103805126572,25124,63,334410,16149,64.28,0.18,-0.1
27-January-2020,13.3,13.35,13.16,13.19,13.2309551006063,22762,93,301163,16194,71.14,0.19,-0.11
28-January-2020,13.5,13.5,12.95,13.01,13.137925021796,17205,65,226038,11088,64.45,0.55,-0.49
29-January-2020,13,13.11,12.9,12.91,13.0135278148438,21733,86,282823,12674,58.32,0.21,-0.09
30-January-2020,12.92,13.02,12.65,12.68,12.7958179581796,19512,66,249672,11716,60.05,0.37,-0.24
31-January-2020,12.87,13.15,12.73,13.03,13.0086334241539,30463,71,396282,20242,66.45,0.42,0.16
1-February-2020,13.36,13.36,12.5,12.56,12.8934267831906,34671,114,447028,24379,70.32,0.86,-0.8
3-February-2020,12.74,12.74,12.2,12.29,12.3230701668781,40988,111,505098,30966,75.55,0.54,-0.45
4-February-2020,12.26,12.45,12.2,12.37,12.3497041704748,20789,99,256738,13338,64.16,0.25,0.11
5-February-2020,12.35,12.52,12.28,12.35,12.3683719595322,13937,78,172378,6494,46.6,0.24,0
6-February-2020,12.39,12.47,12.3,12.4,12.3785151389465,24110,59,298446,13606,56.43,0.17,0.01
7-February-2020,12.44,12.46,12.31,12.33,12.3578244274809,32488,55,401481,26070,80.24,0.15,-0.11
10-February-2020,12.5,12.5,12.04,12.13,12.3291285048042,35594,75,438843,22307,62.67,0.46,-0.37
11-February-2020,12.35,12.35,12.19,12.26,12.2933614177804,13768,58,169255,7156,51.98,0.16,-0.09
12-February-2020,12.25,12.26,12.02,12.15,12.1070037900421,19261,160,233193,9946,51.64,0.24,-0.1
13-February-2020,12.12,12.21,12.04,12.08,12.0919316644114,11824,45,142975,6900,58.36,0.17,-0.04
14-February-2020,12.13,12.2,11.9,12,12.0244409467526,33673,100,404899,14247,42.31,0.3,-0.13
17-February-2020,11.8,12.08,11.8,11.85,11.8696205460435,17288,70,205202,11219,64.89,0.28,0.05
18-February-2020,11.8,11.88,11.49,11.77,11.6618632127938,40457,109,471804,23114,57.13,0.39,-0.03
19-February-2020,11.7,11.77,11.45,11.47,11.5337685459941,25275,95,291516,13117,51.9,0.32,-0.23
20-February-2020,11.59,11.62,11.41,11.53,11.4784821329793,18078,81,207508,14208,78.59,0.21,-0.06
24-February-2020,11.54,11.54,11.17,11.27,11.2600119769444,26718,155,300845,17445,65.29,0.37,-0.27
25-February-2020,11.27,11.31,11.13,11.24,11.2203126057243,14779,76,165825,9091,61.51,0.18,-0.03
26-February-2020,11.11,11.25,11.1,11.13,11.1308519611978,66388,55,738955,55611,83.77,0.15,0.02
27-February-2020,11.05,11.05,10.7,10.82,10.8327621989478,41438,103,448888,27926,67.39,0.35,-0.23
28-February-2020,11.15,11.15,10.1,10.51,10.4239072590504,69527,197,724743,47684,68.58,1.05,-0.64
2-March-2020,10.92,10.92,10.5,10.6,10.707986302883,45265,125,484697,35529,78.49,0.42,-0.32
3-March-2020,10.79,10.79,10.46,10.6,10.5327206001754,61582,125,648626,41970,68.15,0.33,-0.19
4-March-2020,11,11,10.37,10.49,10.5308061257538,64841,150,682828,40191,61.98,0.63,-0.51
5-March-2020,10.63,10.77,10.52,10.6,10.6187800857237,75825,158,805169,58792,77.54,0.25,-0.03
6-March-2020,10.45,10.6,10,10.22,10.2733840031549,55786,206,573111,30360,54.42,0.6,-0.23
9-March-2020,10,10.43,9.85,10.03,10.0363949920491,44649,149,448115,24770,55.48,0.58,0.03
11-March-2020,10.26,10.37,10.13,10.17,10.2634737726563,24993,143,256515,12548,50.21,0.24,-0.09
12-March-2020,10,10,8.9,9.28,9.58782951896126,114523,307,1098027,63110,55.11,1.1,-0.72
13-March-2020,8.79,10.99,7.71,9.63,9.43769380582968,91909,295,867409,45007,48.97,3.28,0.84
16-March-2020,9.98,9.98,9.16,9.56,9.50985923947297,66638,210,633718,32132,48.22,0.82,-0.42
17-March-2020,10,10,9.41,9.48,9.60543469404384,73638,410,707325,54772,74.38,0.59,-0.52
18-March-2020,9.48,9.67,9.22,9.32,9.38660463103224,36968,201,347004,19334,52.3,0.45,-0.16
19-March-2020,9.06,9.12,8.25,9.03,8.95156173257404,75333,197,674348,57694,76.59,0.87,-0.03
20-March-2020,9.12,9.16,8.81,9.05,9.01924947984493,66807,141,602549,44003,65.87,0.35,-0.07
23-March-2020,9,9,8.5,8.79,8.8007240865253,65738,222,578542,45808,69.68,0.5,-0.21
24-March-2020,8.89,8.91,8.5,8.53,8.63134762077733,27530,187,237621,12960,47.08,0.41,-0.36
25-March-2020,8.65,9,8.23,8.42,8.4153909053741,22013,123,185248,17797,80.85,0.77,-0.23
26-March-2020,9,9,8.15,8.45,8.44573276542041,38034,202,321225,28622,75.25,0.85,-0.55
27-March-2020,9.25,9.25,8.51,8.69,8.8911331193513,94712,288,842097,77283,81.6,0.74,-0.56
30-March-2020,9.2,9.2,8.43,8.87,8.83090593616909,19019,127,167955,14325,75.32,0.77,-0.33
31-March-2020,9.35,9.35,8.6,8.91,8.93974520203401,18289,138,163499,11558,63.2,0.75,-0.44
1-April-2020,9.09,9.09,8.81,8.9,8.89310848492896,15062,84,133948,10781,71.58,0.28,-0.19
3-April-2020,9,9.02,8.66,8.83,8.84913007752492,27991,102,247696,19284,68.89,0.36,-0.17
7-April-2020,9.01,9.12,8.85,8.99,9.00573138202004,55484,165,499674,36608,65.98,0.27,-0.02
8-April-2020,9.02,9.16,9,9.03,9.04773652085453,39320,169,355757,30515,77.61,0.16,0.01
